CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
2401,1466.0,0.0,0.0,2,1,1,211,At Risk
2402,2016.0,0.0,0.0,1,1,1,111,At Risk
2403,2318.0,0.0,0.0,1,1,1,111,At Risk
2404,2691.0,0.0,0.0,1,1,1,111,At Risk
2405,82.0,4.0,29819.620000000003,4,3,4,434,Loyal Customers
2406,222.0,3.0,12600.91,3,3,3,333,Loyal Customers
2407,575.0,3.0,11990.87,2,3,3,233,At Risk
2408,142.0,5.0,21489.65,4,4,4,444,Best Customers
2409,594.0,3.0,18210.05,2,3,3,233,At Risk
2410,134.0,5.0,10852.06,4,4,3,443,Loyal Customers
2411,1322.0,0.0,0.0,2,1,1,211,At Risk
2412,132.0,10.0,57197.409999999996,4,5,5,455,Best Customers
2413,103.0,5.0,20548.15,4,4,3,443,Loyal Customers
2414,28.0,12.0,59777.93,5,5,5,555,Best Customers
2415,1860.0,0.0,0.0,1,1,1,111,At Risk
2416,671.0,4.0,20629.35,2,3,3,233,At Risk
2417,1877.0,0.0,0.0,1,1,1,111,At Risk
2418,139.0,8.0,44252.73,4,5,5,455,Best Customers
2419,70.0,13.0,79043.32,5,5,5,555,Best Customers
2420,353.0,3.0,10644.810000000001,3,3,3,333,Loyal Customers
2421,112.0,2.0,6547.73,4,3,3,433,Loyal Customers
2422,589.0,2.0,14920.169999999998,2,3,3,233,At Risk
2423,581.0,0.0,0.0,2,1,1,211,At Risk
2424,285.0,3.0,11882.41,3,3,3,333,Loyal Customers
2425,311.0,6.0,26029.84,3,4,4,344,Loyal Customers
2426,2151.0,0.0,0.0,1,1,1,111,At Risk
2427,66.0,5.0,30063.989999999998,5,4,4,544,Best Customers
2428,49.0,6.0,30994.420000000002,5,4,4,544,Best Customers
2429,180.0,4.0,30671.41,4,3,4,434,Loyal Customers
2430,286.0,10.0,46666.25,3,5,5,355,Loyal Customers
2431,163.0,4.0,18912.55,4,3,3,433,Loyal Customers
2432,1844.0,0.0,0.0,1,1,1,111,At Risk
2433,169.0,4.0,26709.66,4,3,4,434,Loyal Customers
2434,59.0,7.0,27566.41,5,4,4,544,Best Customers
2435,276.0,12.0,65113.44,3,5,5,355,Loyal Customers
2436,111.0,4.0,15289.19,4,3,3,433,Loyal Customers
2437,2236.0,0.0,0.0,1,1,1,111,At Risk
2438,100.0,12.0,47332.33,4,5,5,455,Best Customers
2439,47.0,7.0,37873.81,5,4,5,545,Best Customers
2440,3549.0,0.0,0.0,1,1,1,111,At Risk
2441,207.0,6.0,38253.89,3,4,5,345,Loyal Customers
2442,104.0,3.0,9143.769999999999,4,3,3,433,Loyal Customers
2443,80.0,4.0,6422.25,4,3,3,433,Loyal Customers
2444,425.0,8.0,54367.57,3,5,5,355,Loyal Customers
2445,556.0,2.0,13807.869999999999,2,3,3,233,At Risk
2446,85.0,11.0,75327.83,4,5,5,455,Best Customers
2447,280.0,6.0,39062.83,3,4,5,345,Loyal Customers
2448,770.0,3.0,16857.46,2,3,3,233,At Risk
2449,242.0,6.0,32791.76,3,4,4,344,Loyal Customers
2450,130.0,3.0,11438.89,4,3,3,433,Loyal Customers
2451,164.0,11.0,59200.33,4,5,5,455,Best Customers
2452,117.0,6.0,33866.3,4,4,4,444,Best Customers
2453,64.0,3.0,11563.37,5,3,3,533,Loyal Customers
2454,1819.0,0.0,0.0,1,1,1,111,At Risk
2455,462.0,5.0,31230.57,3,4,4,344,Loyal Customers
2456,39.0,5.0,34347.22,5,4,4,544,Best Customers
2457,126.0,8.0,29660.64,4,5,4,454,Best Customers
2458,555.0,4.0,19385.010000000002,2,3,3,233,At Risk
2459,23.0,6.0,13611.35,5,4,3,543,Loyal Customers
2460,93.0,10.0,38979.0,4,5,5,455,Best Customers
2461,3042.0,0.0,0.0,1,1,1,111,At Risk
2462,48.0,7.0,38548.68,5,4,5,545,Best Customers
2463,124.0,5.0,34050.46,4,4,4,444,Best Customers
2464,25.0,9.0,44447.5,5,5,5,555,Best Customers
2465,18.0,9.0,39805.9,5,5,5,555,Best Customers
2466,147.0,9.0,40144.590000000004,4,5,5,455,Best Customers
2467,168.0,6.0,45742.05,4,4,5,445,Best Customers
2468,27.0,24.0,108163.95999999999,5,5,5,555,Best Customers
2469,508.0,3.0,17448.04,2,3,3,233,At Risk
2470,213.0,2.0,14268.22,3,3,3,333,Loyal Customers
2471,3169.0,0.0,0.0,1,1,1,111,At Risk
2472,255.0,2.0,6989.4400000000005,3,3,3,333,Loyal Customers
2473,2676.0,0.0,0.0,1,1,1,111,At Risk
2474,157.0,10.0,62302.83,4,5,5,455,Best Customers
2475,143.0,6.0,23205.84,4,4,4,444,Best Customers
2476,80.0,11.0,57688.7,4,5,5,455,Best Customers
2477,193.0,4.0,26551.14,4,3,4,434,Loyal Customers
2478,3161.0,0.0,0.0,1,1,1,111,At Risk
2479,284.0,4.0,19727.29,3,3,3,333,Loyal Customers
2480,94.0,5.0,34006.479999999996,4,4,4,444,Best Customers
2481,171.0,6.0,37893.63,4,4,5,445,Best Customers
2482,2315.0,0.0,0.0,1,1,1,111,At Risk
2483,341.0,2.0,14548.49,3,3,3,333,Loyal Customers
2484,108.0,5.0,19157.47,4,4,3,443,Loyal Customers
2485,100.0,8.0,47372.21,4,5,5,455,Best Customers
2486,67.0,11.0,63127.7,5,5,5,555,Best Customers
2487,181.0,2.0,5453.75,4,3,2,432,Loyal Customers
2488,1658.0,0.0,0.0,2,1,1,211,At Risk
2489,1894.0,0.0,0.0,1,1,1,111,At Risk
2490,169.0,10.0,37164.36,4,5,4,454,Best Customers
2491,937.0,0.0,0.0,2,1,1,211,At Risk
2492,714.0,2.0,4675.27,2,3,2,232,At Risk
2493,996.0,0.0,0.0,2,1,1,211,At Risk
2494,226.0,3.0,14775.16,3,3,3,333,Loyal Customers
2495,232.0,6.0,38290.48,3,4,5,345,Loyal Customers
2496,128.0,3.0,8826.27,4,3,3,433,Loyal Customers
2497,69.0,8.0,39212.04,5,5,5,555,Best Customers
2498,147.0,8.0,34935.83,4,5,4,454,Best Customers
2499,81.0,11.0,72575.92,4,5,5,455,Best Customers
2500,851.0,0.0,0.0,2,1,1,211,At Risk
2501,95.0,11.0,42878.42,4,5,5,455,Best Customers
2502,280.0,0.0,0.0,3,1,1,311,At Risk
2503,2506.0,0.0,0.0,1,1,1,111,At Risk
2504,16.0,0.0,0.0,5,1,1,511,Recent Customers
2505,149.0,13.0,54883.009999999995,4,5,5,455,Best Customers
2506,52.0,11.0,70166.90000000001,5,5,5,555,Best Customers
2507,137.0,3.0,16763.18,4,3,3,433,Loyal Customers
2508,102.0,4.0,17090.64,4,3,3,433,Loyal Customers
2509,183.0,6.0,40784.61,4,4,5,445,Best Customers
2510,452.0,2.0,14386.98,3,3,3,333,Loyal Customers
2511,73.0,11.0,45667.86,5,5,5,555,Best Customers
2512,206.0,0.0,0.0,3,1,1,311,At Risk
2513,3012.0,0.0,0.0,1,1,1,111,At Risk
2514,37.0,5.0,25975.23,5,4,4,544,Best Customers
2515,352.0,4.0,16175.189999999999,3,3,3,333,Loyal Customers
2516,3611.0,0.0,0.0,1,1,1,111,At Risk
2517,296.0,1.0,3295.03,3,2,2,322,At Risk
2518,902.0,0.0,0.0,2,1,1,211,At Risk
2519,112.0,8.0,45523.67,4,5,5,455,Best Customers
2520,889.0,0.0,0.0,2,1,1,211,At Risk
2521,118.0,0.0,0.0,4,1,1,411,Recent Customers
2522,274.0,3.0,11035.74,3,3,3,333,Loyal Customers
2523,73.0,7.0,30803.55,5,4,4,544,Best Customers
2524,3253.0,0.0,0.0,1,1,1,111,At Risk
2525,2959.0,0.0,0.0,1,1,1,111,At Risk
2526,467.0,4.0,16495.37,2,3,3,233,At Risk
2527,2066.0,0.0,0.0,1,1,1,111,At Risk
2528,2511.0,0.0,0.0,1,1,1,111,At Risk
2529,34.0,3.0,19301.8,5,3,3,533,Loyal Customers
2530,3567.0,0.0,0.0,1,1,1,111,At Risk
2531,299.0,7.0,30822.18,3,4,4,344,Loyal Customers
2532,110.0,12.0,46442.16,4,5,5,455,Best Customers
2533,402.0,5.0,24035.4,3,4,4,344,Loyal Customers
2534,165.0,8.0,25516.73,4,5,4,454,Best Customers
2535,1775.0,0.0,0.0,2,1,1,211,At Risk
2536,148.0,12.0,56020.240000000005,4,5,5,455,Best Customers
2537,2580.0,0.0,0.0,1,1,1,111,At Risk
2538,187.0,3.0,15153.6,4,3,3,433,Loyal Customers
2539,730.0,1.0,9933.7,2,2,3,223,At Risk
2540,95.0,5.0,38458.93,4,4,5,445,Best Customers
2541,2377.0,0.0,0.0,1,1,1,111,At Risk
2542,317.0,2.0,10896.69,3,3,3,333,Loyal Customers
2543,474.0,0.0,0.0,2,1,1,211,At Risk
2544,268.0,1.0,8014.61,3,2,3,323,At Risk
2545,2548.0,0.0,0.0,1,1,1,111,At Risk
2546,113.0,14.0,53814.56,4,5,5,455,Best Customers
2547,1700.0,0.0,0.0,2,1,1,211,At Risk
2548,176.0,3.0,5108.56,4,3,2,432,Loyal Customers
2549,178.0,10.0,48073.72,4,5,5,455,Best Customers
2550,1910.0,0.0,0.0,1,1,1,111,At Risk
2551,415.0,4.0,28314.72,3,3,4,334,Loyal Customers
2552,240.0,7.0,39870.95,3,4,5,345,Loyal Customers
2553,32.0,9.0,41061.659999999996,5,5,5,555,Best Customers
2554,85.0,1.0,8557.91,4,2,3,423,Recent Customers
2555,65.0,10.0,48286.67,5,5,5,555,Best Customers
2556,580.0,3.0,13306.759999999998,2,3,3,233,At Risk
2557,220.0,4.0,13421.56,3,3,3,333,Loyal Customers
2558,2437.0,0.0,0.0,1,1,1,111,At Risk
2559,713.0,0.0,0.0,2,1,1,211,At Risk
2560,911.0,0.0,0.0,2,1,1,211,At Risk
2561,79.0,5.0,18287.579999999998,4,4,3,443,Loyal Customers
2562,2934.0,0.0,0.0,1,1,1,111,At Risk
2563,340.0,0.0,0.0,3,1,1,311,At Risk
2564,122.0,10.0,58178.5,4,5,5,455,Best Customers
2565,1934.0,0.0,0.0,1,1,1,111,At Risk
2566,49.0,2.0,7340.48,5,3,3,533,Loyal Customers
2567,232.0,4.0,23376.32,3,3,4,334,Loyal Customers
2568,229.0,7.0,36843.49,3,4,4,344,Loyal Customers
2569,120.0,4.0,25388.89,4,3,4,434,Loyal Customers
2570,2610.0,0.0,0.0,1,1,1,111,At Risk
2571,1408.0,0.0,0.0,2,1,1,211,At Risk
2572,2702.0,0.0,0.0,1,1,1,111,At Risk
2573,543.0,4.0,8750.75,2,3,3,233,At Risk
2574,1769.0,0.0,0.0,2,1,1,211,At Risk
2575,231.0,6.0,21658.129999999997,3,4,4,344,Loyal Customers
2576,190.0,12.0,60149.0,4,5,5,455,Best Customers
2577,41.0,6.0,33798.7,5,4,4,544,Best Customers
2578,2959.0,0.0,0.0,1,1,1,111,At Risk
2579,331.0,3.0,21237.92,3,3,4,334,Loyal Customers
2580,239.0,2.0,10942.560000000001,3,3,3,333,Loyal Customers
2581,1697.0,0.0,0.0,2,1,1,211,At Risk
2582,1047.0,0.0,0.0,2,1,1,211,At Risk
2583,2758.0,0.0,0.0,1,1,1,111,At Risk
2584,253.0,0.0,0.0,3,1,1,311,At Risk
2585,23.0,10.0,54936.5,5,5,5,555,Best Customers
2586,441.0,3.0,9213.460000000001,3,3,3,333,Loyal Customers
2587,1118.0,0.0,0.0,2,1,1,211,At Risk
2588,1233.0,0.0,0.0,2,1,1,211,At Risk
2589,49.0,14.0,77880.03,5,5,5,555,Best Customers
2590,3013.0,0.0,0.0,1,1,1,111,At Risk
2591,186.0,1.0,9875.17,4,2,3,423,Recent Customers
2592,41.0,4.0,27347.58,5,3,4,534,Loyal Customers
2593,570.0,3.0,12500.869999999999,2,3,3,233,At Risk
2594,434.0,9.0,44766.55,3,5,5,355,Loyal Customers
2595,158.0,0.0,0.0,4,1,1,411,Recent Customers
2596,101.0,6.0,30254.3,4,4,4,444,Best Customers
2597,126.0,4.0,21716.09,4,3,4,434,Loyal Customers
2598,350.0,6.0,28287.48,3,4,4,344,Loyal Customers
2599,3167.0,0.0,0.0,1,1,1,111,At Risk
2600,434.0,8.0,46311.979999999996,3,5,5,355,Loyal Customers
2601,30.0,2.0,6987.9,5,3,3,533,Loyal Customers
2602,468.0,6.0,26036.27,2,4,4,244,Frequent Customers
2603,436.0,3.0,20235.59,3,3,3,333,Loyal Customers
2604,1729.0,0.0,0.0,2,1,1,211,At Risk
2605,1853.0,0.0,0.0,1,1,1,111,At Risk
2606,648.0,3.0,14730.87,2,3,3,233,At Risk
2607,38.0,4.0,17746.11,5,3,3,533,Loyal Customers
2608,298.0,9.0,36314.83,3,5,4,354,Loyal Customers
2609,121.0,6.0,27826.82,4,4,4,444,Best Customers
2610,2605.0,0.0,0.0,1,1,1,111,At Risk
2611,239.0,8.0,45287.79,3,5,5,355,Loyal Customers
2612,1457.0,0.0,0.0,2,1,1,211,At Risk
2613,577.0,6.0,32916.45,2,4,4,244,Frequent Customers
2614,1494.0,0.0,0.0,2,1,1,211,At Risk
2615,781.0,0.0,0.0,2,1,1,211,At Risk
2616,3330.0,0.0,0.0,1,1,1,111,At Risk
2617,162.0,4.0,20947.510000000002,4,3,4,434,Loyal Customers
2618,1703.0,0.0,0.0,2,1,1,211,At Risk
2619,142.0,3.0,18596.1,4,3,3,433,Loyal Customers
2620,767.0,2.0,4866.259999999999,2,3,2,232,At Risk
2621,258.0,0.0,0.0,3,1,1,311,At Risk
2622,592.0,0.0,0.0,2,1,1,211,At Risk
2623,502.0,3.0,15642.51,2,3,3,233,At Risk
2624,121.0,11.0,57664.36,4,5,5,455,Best Customers
2625,305.0,7.0,32568.51,3,4,4,344,Loyal Customers
2626,1675.0,0.0,0.0,2,1,1,211,At Risk
2627,2422.0,0.0,0.0,1,1,1,111,At Risk
2628,367.0,7.0,35111.32,3,4,4,344,Loyal Customers
2629,1202.0,0.0,0.0,2,1,1,211,At Risk
2630,250.0,3.0,20447.5,3,3,3,333,Loyal Customers
2631,58.0,12.0,58711.96,5,5,5,555,Best Customers
2632,1284.0,0.0,0.0,2,1,1,211,At Risk
2633,743.0,3.0,8538.720000000001,2,3,3,233,At Risk
2634,842.0,0.0,0.0,2,1,1,211,At Risk
2635,169.0,8.0,42564.58,4,5,5,455,Best Customers
2636,2526.0,0.0,0.0,1,1,1,111,At Risk
2637,342.0,2.0,9217.099999999999,3,3,3,333,Loyal Customers
2638,178.0,4.0,18167.37,4,3,3,433,Loyal Customers
2639,424.0,6.0,18211.15,3,4,3,343,Loyal Customers
2640,2247.0,0.0,0.0,1,1,1,111,At Risk
2641,39.0,5.0,29960.21,5,4,4,544,Best Customers
2642,2198.0,0.0,0.0,1,1,1,111,At Risk
2643,1964.0,0.0,0.0,1,1,1,111,At Risk
2644,51.0,7.0,54782.59,5,4,5,545,Best Customers
2645,2914.0,0.0,0.0,1,1,1,111,At Risk
2646,1713.0,0.0,0.0,2,1,1,211,At Risk
2647,3467.0,0.0,0.0,1,1,1,111,At Risk
2648,195.0,6.0,39616.880000000005,4,4,5,445,Best Customers
2649,78.0,7.0,32970.26,4,4,4,444,Best Customers
2650,2855.0,0.0,0.0,1,1,1,111,At Risk
2651,34.0,6.0,29248.059999999998,5,4,4,544,Best Customers
2652,872.0,3.0,3025.42,2,3,2,232,At Risk
2653,1246.0,0.0,0.0,2,1,1,211,At Risk
2654,229.0,5.0,25663.33,3,4,4,344,Loyal Customers
2655,302.0,7.0,21274.85,3,4,4,344,Loyal Customers
2656,266.0,6.0,39500.8,3,4,5,345,Loyal Customers
2657,854.0,0.0,0.0,2,1,1,211,At Risk
2658,2310.0,0.0,0.0,1,1,1,111,At Risk
2659,216.0,4.0,20978.48,3,3,4,334,Loyal Customers
2660,376.0,5.0,27389.149999999998,3,4,4,344,Loyal Customers
2661,121.0,8.0,29177.41,4,5,4,454,Best Customers
2662,69.0,3.0,9831.5,5,3,3,533,Loyal Customers
2663,197.0,5.0,24660.88,3,4,4,344,Loyal Customers
2664,538.0,2.0,5693.7,2,3,2,232,At Risk
2665,1551.0,0.0,0.0,2,1,1,211,At Risk
2666,132.0,8.0,36395.99,4,5,4,454,Best Customers
2667,801.0,0.0,0.0,2,1,1,211,At Risk
2668,3496.0,0.0,0.0,1,1,1,111,At Risk
2669,120.0,9.0,55891.54,4,5,5,455,Best Customers
2670,174.0,3.0,14151.320000000002,4,3,3,433,Loyal Customers
2671,1318.0,0.0,0.0,2,1,1,211,At Risk
2672,45.0,11.0,35981.65,5,5,4,554,Best Customers
2673,1352.0,0.0,0.0,2,1,1,211,At Risk
2674,41.0,6.0,29939.64,5,4,4,544,Best Customers
2675,190.0,5.0,25081.73,4,4,4,444,Best Customers
2676,89.0,7.0,39403.020000000004,4,4,5,445,Best Customers
2677,62.0,16.0,92778.1,5,5,5,555,Best Customers
2678,114.0,2.0,15498.45,4,3,3,433,Loyal Customers
2679,14.0,15.0,68216.64,5,5,5,555,Best Customers
2680,1656.0,0.0,0.0,2,1,1,211,At Risk
2681,3364.0,0.0,0.0,1,1,1,111,At Risk
2682,163.0,6.0,25667.93,4,4,4,444,Best Customers
2683,168.0,6.0,24459.04,4,4,4,444,Best Customers
2684,34.0,17.0,83795.51,5,5,5,555,Best Customers
2685,424.0,0.0,0.0,3,1,1,311,At Risk
2686,12.0,20.0,102573.2,5,5,5,555,Best Customers
2687,45.0,4.0,14334.78,5,3,3,533,Loyal Customers
2688,3103.0,0.0,0.0,1,1,1,111,At Risk
2689,14.0,8.0,41068.02,5,5,5,555,Best Customers
2690,2918.0,0.0,0.0,1,1,1,111,At Risk
2691,107.0,20.0,91416.17,4,5,5,455,Best Customers
2692,1059.0,0.0,0.0,2,1,1,211,At Risk
2693,275.0,0.0,0.0,3,1,1,311,At Risk
2694,2702.0,0.0,0.0,1,2,2,122,At Risk
2695,3365.0,0.0,0.0,1,2,2,122,At Risk
2696,848.0,0.0,0.0,2,2,2,222,At Risk
2697,84.0,13.0,66131.18000000001,4,5,5,455,Best Customers
2698,367.0,5.0,27355.22,3,4,4,344,Loyal Customers
2699,593.0,0.0,0.0,2,2,2,222,At Risk
2700,40.0,10.0,65181.53,5,5,5,555,Best Customers
2701,1897.0,0.0,0.0,1,2,2,122,At Risk
2702,112.0,8.0,47011.26,4,5,5,455,Best Customers
2703,290.0,6.0,20479.879999999997,3,4,3,343,Loyal Customers
2704,17.0,3.0,22116.48,5,3,4,534,Loyal Customers
2705,1378.0,0.0,0.0,2,2,2,222,At Risk
2706,24.0,4.0,21057.52,5,3,4,534,Loyal Customers
2707,97.0,9.0,41727.54,4,5,5,455,Best Customers
2708,129.0,14.0,70374.72,4,5,5,455,Best Customers
2709,2126.0,0.0,0.0,1,2,2,122,At Risk
2710,2582.0,0.0,0.0,1,2,2,122,At Risk
2711,2666.0,0.0,0.0,1,2,2,122,At Risk
2712,21.0,10.0,43677.61,5,5,5,555,Best Customers
2713,138.0,4.0,29433.81,4,3,4,434,Loyal Customers
2714,2698.0,0.0,0.0,1,2,2,122,At Risk
2715,3149.0,0.0,0.0,1,2,2,122,At Risk
2716,322.0,3.0,26113.89,3,3,4,334,Loyal Customers
2717,412.0,6.0,35289.08,3,4,4,344,Loyal Customers
2718,1601.0,0.0,0.0,2,2,2,222,At Risk
2719,2361.0,0.0,0.0,1,2,2,122,At Risk
2720,316.0,6.0,27978.309999999998,3,4,4,344,Loyal Customers
2721,2997.0,0.0,0.0,1,2,2,122,At Risk
2722,363.0,3.0,17805.04,3,3,3,333,Loyal Customers
2723,435.0,6.0,24967.46,3,4,4,344,Loyal Customers
2724,1998.0,0.0,0.0,1,2,2,122,At Risk
2725,1665.0,0.0,0.0,2,2,2,222,At Risk
2726,549.0,0.0,0.0,2,2,2,222,At Risk
2727,3186.0,0.0,0.0,1,2,2,122,At Risk
2728,71.0,8.0,51016.63,5,5,5,555,Best Customers
2729,1406.0,0.0,0.0,2,2,2,222,At Risk
2730,746.0,5.0,24157.670000000002,2,4,4,244,Frequent Customers
2731,1612.0,0.0,0.0,2,2,2,222,At Risk
2732,3595.0,0.0,0.0,1,2,2,122,At Risk
2733,2731.0,0.0,0.0,1,2,2,122,At Risk
2734,13.0,4.0,13917.98,5,3,3,533,Loyal Customers
2735,2699.0,0.0,0.0,1,2,2,122,At Risk
2736,733.0,0.0,0.0,2,2,2,222,At Risk
2737,2952.0,0.0,0.0,1,2,2,122,At Risk
2738,23.0,15.0,53999.61,5,5,5,555,Best Customers
2739,1335.0,0.0,0.0,2,2,2,222,At Risk
2740,108.0,0.0,0.0,4,2,2,422,Recent Customers
2741,41.0,2.0,12722.64,5,3,3,533,Loyal Customers
2742,132.0,4.0,26526.769999999997,4,3,4,434,Loyal Customers
2743,3115.0,0.0,0.0,1,2,2,122,At Risk
2744,1024.0,0.0,0.0,2,2,2,222,At Risk
2745,207.0,6.0,21179.77,3,4,4,344,Loyal Customers
2746,373.0,1.0,2942.04,3,2,2,322,At Risk
2747,3024.0,0.0,0.0,1,2,2,122,At Risk
2748,36.0,10.0,52145.95,5,5,5,555,Best Customers
2749,12.0,7.0,35922.04,5,4,4,544,Best Customers
2750,880.0,0.0,0.0,2,2,2,222,At Risk
2751,3167.0,0.0,0.0,1,2,2,122,At Risk
2752,683.0,0.0,0.0,2,2,2,222,At Risk
2753,602.0,0.0,0.0,2,2,2,222,At Risk
2754,106.0,14.0,64048.72,4,5,5,455,Best Customers
2755,1653.0,0.0,0.0,2,2,2,222,At Risk
2756,1532.0,0.0,0.0,2,2,2,222,At Risk
2757,654.0,1.0,659.46,2,2,2,222,At Risk
2758,185.0,0.0,0.0,4,2,2,422,Recent Customers
2759,1118.0,0.0,0.0,2,2,2,222,At Risk
2760,888.0,0.0,0.0,2,2,2,222,At Risk
2761,2552.0,0.0,0.0,1,2,2,122,At Risk
2762,337.0,3.0,13239.529999999999,3,3,3,333,Loyal Customers
2763,2256.0,0.0,0.0,1,2,2,122,At Risk
2764,41.0,12.0,70825.31,5,5,5,555,Best Customers
2765,2165.0,0.0,0.0,1,2,2,122,At Risk
2766,196.0,5.0,19341.42,4,4,3,443,Loyal Customers
2767,2169.0,0.0,0.0,1,2,2,122,At Risk
2768,32.0,10.0,50291.89,5,5,5,555,Best Customers
2769,2048.0,0.0,0.0,1,2,2,122,At Risk
2770,41.0,6.0,33190.159999999996,5,4,4,544,Best Customers
2771,413.0,2.0,14719.84,3,3,3,333,Loyal Customers
2772,31.0,2.0,9494.42,5,3,3,533,Loyal Customers
2773,84.0,29.0,129591.56999999999,4,5,5,455,Best Customers
2774,2242.0,0.0,0.0,1,2,2,122,At Risk
2775,155.0,0.0,0.0,4,2,2,422,Recent Customers
2776,238.0,5.0,18612.71,3,4,3,343,Loyal Customers
2777,391.0,4.0,14375.85,3,3,3,333,Loyal Customers
2778,205.0,3.0,12501.17,3,3,3,333,Loyal Customers
2779,129.0,5.0,25861.239999999998,4,4,4,444,Best Customers
2780,455.0,4.0,14347.74,3,3,3,333,Loyal Customers
2781,2446.0,0.0,0.0,1,2,2,122,At Risk
2782,379.0,4.0,9839.29,3,3,3,333,Loyal Customers
2783,881.0,0.0,0.0,2,2,2,222,At Risk
2784,192.0,5.0,32816.5,4,4,4,444,Best Customers
2785,59.0,6.0,46524.26,5,4,5,545,Best Customers
2786,482.0,3.0,11007.41,2,3,3,233,At Risk
2787,68.0,6.0,22656.86,5,4,4,544,Best Customers
2788,97.0,4.0,22242.86,4,3,4,434,Loyal Customers
2789,601.0,0.0,0.0,2,2,2,222,At Risk
2790,275.0,5.0,32461.170000000002,3,4,4,344,Loyal Customers
2791,64.0,7.0,45632.88,5,4,5,545,Best Customers
2792,29.0,8.0,37326.520000000004,5,5,5,555,Best Customers
2793,151.0,5.0,35877.76,4,4,4,444,Best Customers
2794,50.0,11.0,57027.86,5,5,5,555,Best Customers
2795,3403.0,0.0,0.0,1,2,2,122,At Risk
2796,1001.0,0.0,0.0,2,2,2,222,At Risk
2797,18.0,4.0,11641.31,5,3,3,533,Loyal Customers
2798,21.0,23.0,81448.81,5,5,5,555,Best Customers
2799,440.0,2.0,6309.01,3,3,3,333,Loyal Customers
2800,2831.0,0.0,0.0,1,2,2,122,At Risk
2801,640.0,3.0,12747.22,2,3,3,233,At Risk
2802,2351.0,0.0,0.0,1,2,2,122,At Risk
2803,1207.0,0.0,0.0,2,2,2,222,At Risk
2804,1067.0,1.0,4812.91,2,2,2,222,At Risk
2805,3429.0,0.0,0.0,1,2,2,122,At Risk
2806,2376.0,0.0,0.0,1,2,2,122,At Risk
2807,2459.0,0.0,0.0,1,2,2,122,At Risk
2808,76.0,7.0,36167.65,5,4,4,544,Best Customers
2809,480.0,1.0,8989.56,2,2,3,223,At Risk
2810,2881.0,0.0,0.0,1,2,2,122,At Risk
2811,579.0,0.0,0.0,2,2,2,222,At Risk
2812,505.0,0.0,0.0,2,2,2,222,At Risk
2813,505.0,0.0,0.0,2,2,2,222,At Risk
2814,57.0,11.0,44087.61,5,5,5,555,Best Customers
2815,266.0,8.0,38239.770000000004,3,5,5,355,Loyal Customers
2816,718.0,2.0,17045.670000000002,2,3,3,233,At Risk
2817,152.0,0.0,0.0,4,2,2,422,Recent Customers
2818,3113.0,0.0,0.0,1,2,2,122,At Risk
2819,570.0,0.0,0.0,2,2,2,222,At Risk
2820,236.0,0.0,0.0,3,2,2,322,At Risk
2821,217.0,11.0,45502.26,3,5,5,355,Loyal Customers
2822,326.0,1.0,9803.22,3,2,3,323,At Risk
2823,104.0,13.0,35208.39,4,5,4,454,Best Customers
2824,2567.0,0.0,0.0,1,2,2,122,At Risk
2825,1937.0,0.0,0.0,1,2,2,122,At Risk
2826,195.0,6.0,15745.45,4,4,3,443,Loyal Customers
2827,682.0,0.0,0.0,2,2,2,222,At Risk
2828,218.0,7.0,43312.86,3,4,5,345,Loyal Customers
2829,1174.0,0.0,0.0,2,2,2,222,At Risk
2830,3036.0,0.0,0.0,1,2,2,122,At Risk
2831,1741.0,0.0,0.0,2,2,2,222,At Risk
2832,3246.0,0.0,0.0,1,2,2,122,At Risk
2833,290.0,10.0,50846.17,3,5,5,355,Loyal Customers
2834,718.0,5.0,25855.16,2,4,4,244,Frequent Customers
2835,3636.0,0.0,0.0,1,2,2,122,At Risk
2836,482.0,6.0,18895.29,2,4,3,243,Frequent Customers
2837,862.0,0.0,0.0,2,2,2,222,At Risk
2838,1769.0,0.0,0.0,2,2,2,222,At Risk
2839,44.0,3.0,16657.71,5,3,3,533,Loyal Customers
2840,245.0,1.0,4134.46,3,2,2,322,At Risk
2841,1875.0,0.0,0.0,1,2,2,122,At Risk
2842,117.0,5.0,30082.03,4,4,4,444,Best Customers
2843,13.0,14.0,59592.22,5,5,5,555,Best Customers
2844,25.0,5.0,26247.49,5,4,4,544,Best Customers
2845,279.0,3.0,7288.8099999999995,3,3,3,333,Loyal Customers
2846,1396.0,0.0,0.0,2,2,2,222,At Risk
2847,132.0,6.0,29403.3,4,4,4,444,Best Customers
2848,1719.0,0.0,0.0,2,2,2,222,At Risk
2849,1377.0,0.0,0.0,2,2,2,222,At Risk
2850,1833.0,0.0,0.0,1,2,2,122,At Risk
2851,1205.0,0.0,0.0,2,2,2,222,At Risk
2852,148.0,6.0,34545.62,4,4,4,444,Best Customers
2853,621.0,0.0,0.0,2,2,2,222,At Risk
2854,681.0,0.0,0.0,2,2,2,222,At Risk
2855,122.0,8.0,56307.83,4,5,5,455,Best Customers
2856,157.0,0.0,0.0,4,2,2,422,Recent Customers
2857,587.0,0.0,0.0,2,2,2,222,At Risk
2858,328.0,11.0,63678.880000000005,3,5,5,355,Loyal Customers
2859,78.0,4.0,15146.369999999999,4,3,3,433,Loyal Customers
2860,1412.0,0.0,0.0,2,2,2,222,At Risk
